('Total Revenue', 'Total Revenue', '281,724,000', '281,724,000', '245,122,000', '211,915,000', '198,270,000')
         961436 function calls (935804 primitive calls) in 13.069 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.002    0.001 client.py:463(read)
     4259    0.002    0.000    0.002    0.000 {method 'keys' of 'dict' objects}
     2476    0.002    0.000    0.002    0.000 {method 'rpartition' of 'str' objects}
        1    0.000    0.000    0.002    0.002 script_key.py:1(<module>)
        1    0.000    0.000    0.002    0.002 locks.py:1(<module>)
       41    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1685(path_hook_for_FileFinder)
        3    0.000    0.000    0.001    0.000 client.py:231(_parse_header_lines)
        3    0.000    0.000    0.001    0.000 parser.py:56(parsestr)
        3    0.000    0.000    0.001    0.000 client.py:633(_safe_read)
      497    0.001    0.000    0.001    0.000 enum.py:726(__call__)
       75    0.000    0.000    0.001    0.000 css_parser.py:542(parse_tag_pattern)
        3    0.000    0.000    0.001    0.000 parser.py:41(parse)
     1232    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
        4    0.000    0.000    0.001    0.000 inspect.py:3308(signature)
        1    0.000    0.000    0.001    0.001 fields.py:1(<module>)
        4    0.000    0.000    0.001    0.000 inspect.py:3050(from_callable)
       19    0.001    0.000    0.001    0.000 {built-in method _imp.exec_builtin}
     3982    0.001    0.000    0.001    0.000 {method 'add' of 'set' objects}
       46    0.000    0.000    0.001    0.000 parser.py:124(set_cdata_mode)
        1    0.000    0.000    0.001    0.001 string.py:1(<module>)
     10/4    0.000    0.000    0.001    0.000 inspect.py:2470(_signature_from_callable)
     4004    0.001    0.000    0.001    0.000 parser.py:128(clear_cdata_mode)
      471    0.001    0.000    0.001    0.000 enum.py:850(__setattr__)
      371    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:445(cb)
        1    0.000    0.000    0.001    0.001 virtual_authenticator.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _markupbase.py:1(<module>)
        1    0.000    0.000    0.001    0.001 selenium_manager.py:1(<module>)
        2    0.000    0.000    0.001    0.001 _adapters.py:1(<module>)
        1    0.000    0.000    0.001    0.001 queue.py:1(<module>)
      757    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:645(parent)
        1    0.000    0.000    0.001    0.001 scanner.py:1(<module>)
        1    0.000    0.000    0.001    0.001 dammit.py:98(EntitySubstitution)
      110    0.001    0.000    0.001    0.000 <frozen posixpath>:71(join)
      349    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:1128(find_spec)
        1    0.000    0.000    0.001    0.001 ipaddress.py:2314(_IPv6Constants)
        1    0.000    0.000    0.001    0.001 string.py:69(__init_subclass__)
        1    0.000    0.000    0.001    0.001 __init__.py:436(PercentStyle)
      350    0.001    0.000    0.001    0.000 {method 'sub' of 're.Pattern' objects}
     3274    0.001    0.000    0.001    0.000 filter.py:260(_base_match)
        2    0.000    0.000    0.001    0.001 abc.py:1(<module>)
       19    0.000    0.000    0.001    0.000 enum.py:513(__prepare__)
       86    0.000    0.000    0.001    0.000 css_parser.py:812(parse_combinator)
       79    0.000    0.000    0.001    0.000 css_types.py:267(__init__)
       91    0.000    0.000    0.001    0.000 enum.py:1551(__or__)
        1    0.000    0.000    0.001    0.001 __init__.py:152(EntryPoint)
        3    0.000    0.000    0.001    0.000 feedparser.py:171(feed)
      368    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:982(find_spec)
      193    0.000    0.000    0.001    0.000 typing.py:317(_deduplicate)
        1    0.000    0.000    0.001    0.001 _base.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _socket.py:1(<module>)
      519    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:82(remove)
      142    0.001    0.000    0.001    0.000 css_parser.py:369(__init__)
       15    0.001    0.000    0.001    0.000 {built-in method builtins.sorted}
        1    0.000    0.000    0.001    0.001 dialog.py:1(<module>)
        6    0.000    0.000    0.001    0.000 feedparser.py:176(_call_parse)
       34    0.000    0.000    0.001    0.000 ipaddress.py:2238(__init__)
       41    0.000    0.000    0.001    0.000 <frozen zipimport>:64(__init__)
      519    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:79(__init__)
        1    0.000    0.000    0.001    0.001 options.py:37(Options)
        1    0.000    0.000    0.001    0.001 browser.py:1(<module>)
        2    0.000    0.000    0.001    0.000 wait.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _utils.py:1(<module>)
        1    0.000    0.000    0.001    0.001 action_builder.py:31(ActionBuilder)
     1065    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:1226(__exit__)
        6    0.000    0.000    0.001    0.000 url.py:367(parse_url)
        2    0.000    0.000    0.001    0.000 timeouts.py:1(<module>)
      362    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:185(_path_abspath)
        1    0.000    0.000    0.001    0.001 pointer_actions.py:1(<module>)
       64    0.000    0.000    0.001    0.000 dataclasses.py:760(_get_field)
        1    0.000    0.000    0.001    0.001 _meta.py:1(<module>)
      863    0.000    0.000    0.001    0.000 element.py:2169(get)
      371    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:232(__init__)
      415    0.001    0.000    0.001    0.000 _parser.py:265(getwhile)
        6    0.000    0.000    0.001    0.000 feedparser.py:216(_parsegen)
        1    0.000    0.000    0.001    0.001 dammit.py:734(UnicodeDammit)
     1065    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:1222(__enter__)
       52    0.000    0.000    0.001    0.000 functools.py:518(decorating_function)
        1    0.000    0.000    0.001    0.001 key_input.py:1(<module>)
        1    0.000    0.000    0.001    0.001 request.py:935(AbstractBasicAuthHandler)
       41    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1567(__init__)
        2    0.001    0.000    0.001    0.000 {built-in method _posixsubprocess.fork_exec}
        1    0.000    0.000    0.001    0.001 charset.py:1(<module>)
        1    0.000    0.000    0.001    0.001 relative_locator.py:80(RelativeBy)
        1    0.000    0.000    0.001    0.001 platform.py:1(<module>)
        1    0.000    0.000    0.001    0.001 switch_to.py:1(<module>)
      135    0.000    0.000    0.001    0.000 typing.py:1454(<genexpr>)
       91    0.001    0.000    0.001    0.000 {built-in method _abc._abc_init}
        1    0.000    0.000    0.001    0.001 encoder.py:1(<module>)
      497    0.000    0.000    0.001    0.000 enum.py:1129(__new__)
      322    0.000    0.000    0.001    0.000 css_parser.py:248(css_unescape)
  922/855    0.001    0.000    0.001    0.000 {built-in method builtins.hash}
      448    0.000    0.000    0.001    0.000 enum.py:79(_is_private)
       75    0.000    0.000    0.001    0.000 css_types.py:251(__init__)
      519    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:173(__exit__)
        1    0.000    0.000    0.001    0.001 errors.py:1(<module>)
        1    0.000    0.000    0.001    0.001 webelement.py:1(<module>)
     1955    0.001    0.000    0.001    0.000 {built-in method _imp.acquire_lock}
       12    0.001    0.000    0.001    0.000 {method 'connect' of '_socket.socket' objects}
        1    0.000    0.000    0.001    0.001 contextvars.py:1(<module>)
      801    0.001    0.000    0.001    0.000 {method 'extend' of 'list' objects}
        1    0.000    0.000    0.001    0.001 xmlbuilder.py:1(<module>)
      285    0.000    0.000    0.001    0.000 css_parser.py:344(match)
      776    0.000    0.000    0.001    0.000 filter.py:322(matches_tag)
        1    0.000    0.000    0.001    0.001 ipaddress.py:1569(_IPv4Constants)
       19    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:989(create_module)
        1    0.000    0.000    0.001    0.001 selectors.py:1(<module>)
        4    0.000    0.000    0.001    0.000 inspect.py:2366(_signature_from_function)
        1    0.000    0.000    0.001    0.001 lzma.py:1(<module>)
    94/48    0.000    0.000    0.001    0.000 <frozen abc>:121(__subclasscheck__)
        1    0.000    0.000    0.001    0.001 runners.py:1(<module>)
        1    0.000    0.000    0.001    0.001 error.py:1(<module>)
        1    0.001    0.001    0.001    0.001 entities.py:1(<module>)
       21    0.000    0.000    0.001    0.000 ipaddress.py:1502(__init__)
        3    0.000    0.000    0.001    0.000 client.py:1320(endheaders)
        1    0.000    0.000    0.001    0.001 service.py:37(__init__)
        5    0.000    0.000    0.001    0.000 client.py:1027(send)
        1    0.000    0.000    0.001    0.001 selector_events.py:1(<module>)
    94/48    0.000    0.000    0.001    0.000 {built-in method _abc._abc_subclasscheck}
        1    0.000    0.000    0.001    0.001 service.py:38(__init__)
        3    0.000    0.000    0.001    0.000 client.py:1082(_send_output)
  202/168    0.000    0.000    0.001    0.000 _compiler.py:436(_get_literal_prefix)
        1    0.000    0.000    0.001    0.001 random.py:1(<module>)
       19    0.001    0.000    0.001    0.000 {built-in method _imp.create_builtin}
        1    0.000    0.000    0.001    0.001 mimetypes.py:1(<module>)
        1    0.000    0.000    0.001    0.001 uuid.py:1(<module>)
       16    0.000    0.000    0.001    0.000 __init__.py:2149(getLogger)
      362    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
       25    0.000    0.000    0.001    0.000 inspect.py:175(get_annotations)
        7    0.000    0.000    0.001    0.000 _collections.py:240(__init__)
      946    0.000    0.000    0.001    0.000 {built-in method from_bytes}
        1    0.000    0.000    0.001    0.001 retry.py:1(<module>)
        1    0.000    0.000    0.001    0.001 bz2.py:1(<module>)
        1    0.000    0.000    0.001    0.001 dammit.py:485(EncodingDetector)
     1955    0.001    0.000    0.001    0.000 {built-in method _imp.release_lock}
        9    0.000    0.000    0.001    0.000 url.py:227(_encode_invalid_chars)
        1    0.000    0.000    0.001    0.001 wait.py:33(WebDriverWait)
        3    0.000    0.000    0.001    0.000 service.py:25(Service)
     1831    0.001    0.000    0.001    0.000 {method 'isupper' of 'str' objects}
      387    0.000    0.000    0.001    0.000 enum.py:38(_is_descriptor)
        2    0.000    0.000    0.001    0.000 webdriver.py:27(WebDriver)
        1    0.000    0.000    0.001    0.001 webdriver.py:33(WebDriver)
      309    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:48(_new_module)
       84    0.000    0.000    0.001    0.000 dataclasses.py:864(_set_new_attribute)
      178    0.001    0.000    0.001    0.000 {built-in method _sre.compile}
      126    0.000    0.000    0.001    0.000 typing.py:1178(__getattr__)
        8    0.000    0.000    0.001    0.000 typing.py:1047(_generic_class_getitem)
        1    0.000    0.000    0.001    0.001 constants.py:1(<module>)
       16    0.000    0.000    0.001    0.000 __init__.py:1377(getLogger)
     1047    0.001    0.000    0.001    0.000 {method '__exit__' of '_thread.RLock' objects}
        1    0.000    0.000    0.001    0.001 _meta.py:8(PackageMetadata)
      472    0.000    0.000    0.001    0.000 enum.py:48(_is_dunder)
      183    0.000    0.000    0.001    0.000 typing_extensions.py:3114(_is_unpacked_typevartuple)
        1    0.000    0.000    0.001    0.001 __init__.py:691(DetectsXMLParsedAsHTML)
      209    0.001    0.000    0.001    0.000 {method 'update' of 'dict' objects}
       38    0.000    0.000    0.001    0.000 enum.py:967(_get_mixins_)
     1588    0.001    0.000    0.001    0.000 {method 'items' of 'dict' objects}
        3    0.000    0.000    0.001    0.000 poolmanager.py:292(connection_from_host)
       41    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
      437    0.000    0.000    0.000    0.000 socket.py:79(<lambda>)
      439    0.000    0.000    0.000    0.000 socket.py:89(<lambda>)
       50    0.000    0.000    0.000    0.000 ipaddress.py:1920(__init__)
        5    0.000    0.000    0.000    0.000 _collections.py:335(extend)
        2    0.000    0.000    0.000    0.000 util.py:1(<module>)
      368    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
       21    0.000    0.000    0.000    0.000 dataclasses.py:250(_recursive_repr)
      660    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
       31    0.000    0.000    0.000    0.000 <frozen abc>:110(register)
        1    0.000    0.000    0.000    0.000 account.py:1(<module>)
        3    0.000    0.000    0.000    0.000 poolmanager.py:321(connection_from_context)
        7    0.000    0.000    0.000    0.000 typing.py:1822(__new__)
        1    0.000    0.000    0.000    0.000 sysconfig.py:1(<module>)
        1    0.000    0.000    0.000    0.000 timeout.py:1(<module>)
        2    0.000    0.000    0.000    0.000 webdriver.py:29(WebDriver)
       93    0.000    0.000    0.000    0.000 {built-in method posix.getcwd}
      167    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
      440    0.000    0.000    0.000    0.000 socket.py:94(<lambda>)
      594    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 element.py:309(ContentMetaAttributeValue)
        1    0.000    0.000    0.000    0.000 csv.py:1(<module>)
        6    0.000    0.000    0.000    0.000 filter.py:379(__init__)
       13    0.000    0.000    0.000    0.000 typing.py:514(__getitem__)
       23    0.000    0.000    0.000    0.000 typing.py:1096(_generic_init_subclass)
      438    0.000    0.000    0.000    0.000 socket.py:84(<lambda>)
        1    0.000    0.000    0.000    0.000 encoders.py:1(<module>)
     3253    0.000    0.000    0.000    0.000 element.py:2228(__bool__)
      178    0.000    0.000    0.000    0.000 _parser.py:231(__init__)
        1    0.000    0.000    0.000    0.000 streams.py:1(<module>)
       27    0.000    0.000    0.000    0.000 <frozen abc>:117(__instancecheck__)
      675    0.000    0.000    0.000    0.000 _parser.py:83(groups)
      448    0.000    0.000    0.000    0.000 enum.py:59(_is_sunder)
      314    0.000    0.000    0.000    0.000 types.py:192(__init__)
     1278    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
